,basal_to_club,basal_to_goblet,basal_to_ciliated
HYKK,-1.604563940243263,-1.5725578298767808,-1.7840612674461447
HYLS1,-0.6058676176660414,-1.0332645810135515,0.3297597808128207
HYOU1,1.5336071810288396,1.5322974148151405,0.4133577043665758
HYPK,0.1308274530652772,0.37395859672846915,0.2782534602763577
IAH1,-1.0331881709905915,-1.2106274371840238,-0.14997069846186992
IARS1,0.24788162285727344,0.5911946625886985,0.18608867161217696
IARS2,-0.8793021273044787,-0.5622685885740673,0.6575554761310658
IBA57,-0.32588575377648143,-0.697390780214882,-1.2175593726346117
IBTK,1.4333127190672599,2.5498343762196107,0.9669202862682446
ICA1,2.572193131927818,2.7618236085361993,0.47470536504633487
ICA1-AS1,,1.786583158219179,
ICA1L,-0.6777457155301854,-0.4636361305333744,2.007953566857714
ICAM1,0.7643669488982439,-0.6054111003570813,-0.05070444541949309
ICAM2,,-0.002161198642864661,-0.07864865460150505
ICAM3,1.46894916529513,1.6385468986531984,-0.320225552474214
ICAM4,-1.260632085155169,-1.5762897366508315,-1.2601736260827776
ICAM5,,-0.18584664569471432,-0.14520882150572195
ICE1,0.2683571268659425,-0.3257054512812459,-0.37305159741445726
ICE2,-0.6450740623353245,-1.2967655021686868,0.3305556425806255
ICMT,0.4610810337221828,0.6313591505003374,0.9425502358196552
ICOSLG,,-0.9947177787939404,
ID1,-1.1889709985141808,-1.7109980260475333,-0.8200162297751461
ID2,0.6003433315577802,-0.3647036111112246,-0.6348040467303961
ID3,-0.6298372026838343,-0.8551981815727943,-0.6797027032907657
ID4,0.4295484872028222,-0.19685233451692247,-0.8260966844179445
IDE,0.8994803149210279,1.0705319409793919,0.6424280226421655
IDH1,2.1223543494495356,1.6755043354353607,-0.605346354351333
IDH1-AS1,,0.7878079942319689,1.1398241001280751
IDH2,0.9782023052966734,1.2741357281365762,0.8276879166937081
IDH3A,-1.784057442346655,-1.357589265990651,0.2645697186439662
IDH3B,-1.801283257907238,-1.5882546469173517,-1.7859148343331466
IDH3G,-0.6318040470522787,0.27277447170039815,-0.9201651360004445
IDI1,1.5137578126967306,1.7133379701509437,0.49675391435141003
IDNK,1.0663498938252545,0.8564969689391794,1.3644393048698222
IDO1,1.3554096012253483,1.8465791239345173,-0.09510262473693656
IDS,0.3549249145901604,0.6021694343751939,1.4362470663693732
IDUA,0.22302171807114898,0.3031869712021691,-0.5466252770509065
IER2,0.44780366071214023,-0.13276229237381623,-0.29671158608530657
IER3,-0.28654560879318364,0.017470564119008436,-0.8205437598562939
IER3IP1,-0.452390627683476,0.5869102659146812,-1.0337292003132794
IER5,0.29134760190339537,0.098855434542564,-0.0639150315025416
IER5L,0.1571212531664289,0.26325346633298896,0.20567922034231867
IFFO2,-0.709675522757708,-0.5137670629459137,0.1414016944355662
IFI16,-1.9959921926341735,-2.354710401408735,-1.4849668122316748
IFI27,0.4767609101370696,1.1611491207505855,0.6725986735572113
IFI27L1,0.9025905861467961,1.6468772764317028,-0.02958494053833806
IFI27L2,-2.090598403333371,-2.0755403298789994,-0.5580371713541179
IFI30,,0.39977373362707275,0.03712561703730112
IFI35,0.10091977142344428,0.6503787165260415,-0.40987154432638473
IFI44,1.0815171038349778,0.8402361851646004,0.24413576172620485
IFI44L,1.3818465150260073,0.8338448045976203,0.5795221264136288
IFI6,1.5015597663539961,1.3252626155911265,1.0697621172858431
IFIH1,0.6760083087927988,1.2564908375542279,0.29297273169543203
IFIT1,,-0.36297179749914216,0.8703759066189473
IFIT2,0.8843980107809749,0.4406949863723879,0.15473597852416485
IFIT3,0.8028720526578036,0.33902844350870776,0.30578086672026716
IFIT5,0.11041425903125746,-0.20383487248335977,-0.09093959369870527
IFITM1,-0.707603452900934,-1.6063127884334365,-1.1717913962859767
IFITM10,-2.206098203516254,-1.6836225685504231,-0.9799320457920943
IFITM2,-0.17276166733032228,-1.732404263449727,-0.6775679066121428
IFITM3,-0.1741643086153841,-1.9586747975590166,-0.9490331972376292
IFNAR1,2.0184332017280746,1.8575884834321819,0.4086423254198512
IFNAR2,1.7532504529717745,1.2076346776195224,1.3544705908077248
IFNGR1,-1.0582526256353797,-1.3740669657191102,-1.3711611872940792
IFNGR2,0.4798591992217875,-0.0690329938951601,-0.880602930147866
IFNLR1,,-1.0597338486780725,0.20818157835797996
IFRD1,-0.37659204163443744,-0.19777053402218817,-0.8050762041274215
IFRD2,0.9789457235786205,0.5396295878289068,-1.918709991672325
IFT122,-0.30049003130442886,0.07625603302129556,2.5945735104948686
IFT140,,0.07318577713643604,2.1185906669042582
IFT172,0.03143878038891718,0.8727238354530498,1.4703713195784505
IFT20,1.4502411902501882,1.3322292036515888,1.4544528168227933
IFT22,-0.21123287604399307,0.15459892217791732,2.666398862173874
IFT25,-1.5108674225891232,-1.2330422695186232,1.1547421549566774
IFT27,-0.2597727854003129,1.0769424801230465,2.477541453886521
IFT43,-0.3395155224020119,-0.2755794409403239,1.6348782917896774
IFT46,-0.7752063597076971,-0.24112868455067227,2.309858827752478
IFT52,-0.2774398947409315,-0.7151870633434066,1.363006897713766
IFT56,,0.3243763651619915,3.790522476425176
IFT57,-0.036047063167054604,-0.3774374483998666,2.4002014939008767
IFT70A,,1.5049123935860989,2.2106579722927346
IFT70B,,0.2694113371441528,2.5340642848537347
IFT74,-0.7911661576613911,-0.71054306094305,1.4278419955728103
IFT80,0.48632883566140767,0.4984140029868113,1.7748841528161337
IFT81,-0.666488737984262,-0.9823876769477049,2.0370841341838117
IFT88,-0.5019400496209718,-0.5160289760953748,2.249134996392846
IFTAP,0.23697266403364012,-0.32931588045130483,2.3805240249382003
IGBP1,-0.9943068627175643,-1.567000700195756,-1.7543262275651912
IGF1R,0.21405946029031606,-0.065422848029213,0.9660185943111934
IGF2BP2,0.42097786566442114,1.3309180440235024,1.1827172466058258
IGF2BP3,,1.1844351847854258,0.6608333664388477
IGF2R,0.49048009427321865,0.5201483298020961,0.1591231391373339
IGFBP2,-2.1493947210031186,-1.8083238347539532,0.4137681704932635
IGFBP3,-1.295016164831945,-1.1040326782919838,-2.0538731202077574
IGFBP4,-1.785189450457241,-2.505888918222317,-1.224308586917354
IGFBP5,-0.09490364126810558,-0.8554578235944511,1.1251554893039217
IGFBP6,-2.553753498464922,-2.203064952162172,-2.185345826691634
IGFBP7,-2.1447779907234565,-2.1677626557932252,1.0859287340361956
IGFLR1,,0.5213858558511767,
IGHA1,,0.6939497030041616,0.3045965057297345
IGHG1,,1.0415933999979654,
IGHG3,,1.0354170082274343,
IGHMBP2,0.40168053061836806,0.6764128513049007,0.04806346347066655
IGIP,,0.8596199702322894,0.8061187459737355
IGKC,,0.3417002026117844,0.22747537011966404
IGLC2,,0.7678230365322625,
IGLC3,,0.9864810462618666,
IGSF10,0.37931269585103167,0.02575711149688988,1.3185724575619695
IGSF22,,1.0654350105136243,0.6182963066066963
IGSF3,-1.8214750183863362,-1.8856094173398978,-1.0889916982921195
IGSF8,-0.5527541229593832,-0.21709254139686107,-0.8853328273933071
IGSF9,-1.881536731656912,-1.4481372304754867,-1.5932933059406322
IK,-0.8651535348383795,-0.6798126781039342,1.784061267446144
IKBIP,-2.5982254904705337,-2.308343732747811,-3.0970908863599282
IKBKB,-0.1566549843869719,-0.5049500675385052,-0.07581403807037916
IKBKB-DT,,-1.149913200208173,-1.7087758193310576
IKBKE,0.3120744771869775,0.16408379099374287,-1.4798788074266185
IKBKG,-0.9693230851458614,-0.7100795040658947,-1.0124249019319254
IKZF2,0.8953467708797496,1.3530769800438045,0.5949691374701753
IKZF3,,0.18291564810769384,
IKZF4,0.9634458225287506,-0.1433081166862684,1.1665665757286219
IKZF5,1.2035716883660168,0.44964368933699406,-0.18954042793537562
IL10RB,0.765292512341027,1.1826211330420677,-0.5431282673915098
IL10RB-DT,,1.3745300268216234,
IL11RA,,-0.3645111334473716,-0.6827917800535446
IL12A,,,1.088650864494722
IL13RA1,2.2679071824221264,1.7571593890703248,1.1606340807883213
IL15,,1.2648631449538907,0.890082614672053
IL15RA,0.36032569942014636,0.29772292752010726,-0.7314211537148927
IL16,,,1.5839766278323986
IL17RA,0.33001685018274457,0.17413197152416984,0.08356350063424982
IL17RC,1.2828613600135217,1.54405469644424,-0.7351190599631166
IL17RD,,0.612782569244238,
IL17RE,0.04895464167136134,-0.13239891320189565,-0.4074137236535883
IL18,-2.253088650365161,-1.9636035231326117,-1.268133021183329
IL18R1,,0.6597531201288538,
IL19,,1.7009649888881757,
IL1B,,0.29734642623005064,-0.006029208565715626
IL1R1,1.4417253100475311,-0.45802841008566547,-0.9781065116216385
IL1R2,-1.9401156144770857,-1.7504526623829344,-1.6041131398376476
IL1RAP,-1.84622254355713,-1.7032651180181495,-2.1936278192262075
IL1RL1,,0.4309907885739821,
IL1RL2,,-0.13821511157072844,
IL1RN,-0.9228481250284875,-0.3568230038352905,-0.925067402624749
IL20,,-0.13348910336144282,
IL20RA,1.0910721016744234,0.32247866355639015,1.377458895086855
IL20RB,-1.4784991269994903,-0.6994593946679623,-1.5313760155339595
IL22RA1,,,1.2664506866995997
IL23A,,0.5993651011855167,0.03825689012980743
IL27RA,-2.1931604640014957,-2.18703784376958,-1.3779456013589848
IL2RB,-2.5598037683688317,-2.280792764480827,-2.181260406432371
IL2RG,,0.4894614837415823,-0.2906134616724034
IL32,0.796847277836998,0.08330232576976851,-0.16446817566315178
IL33,-1.7618827276970888,-2.6210621804769043,-1.8203800886974124
IL34,,-0.95162998827217,
IL36G,,-0.08619428952896813,
IL4R,-0.6561721482883957,-0.945980281951115,-0.9977502474911191
IL5RA,,,1.9967635776500159
IL6,1.08482934954143,0.09831250337641241,-0.19798765761367804
IL6R,-1.5464217027625684,-1.6323729287647173,0.17995765886828766
IL6ST,0.17159305929354313,-1.3459141035711035,-0.6768569938522236
IL6ST-DT,,0.5471446624101174,0.6412704827526474
IL7,,-0.5115077753103001,1.1394634086317603
IL7R,,0.5174697504732536,0.5046561555839689
ILDR1,1.3171708859817697,0.9964915880923071,-0.723320725856166
ILF2,-0.8960346314913944,-0.8907895101612637,-1.4821354066798533
ILF3,-1.5736348657007049,-2.24580977617786,-0.6823161139232595
ILF3-DT,0.4897010913331994,-0.08655583519502473,0.5871161876130114
ILK,0.13198885153626408,0.1981378604727824,-0.7510113571755233
ILKAP,-0.32491454142129716,-1.1928304894498014,-0.778524665393152
ILRUN,1.1623139880799322,0.8870464608191105,0.5844320853810788
ILRUN-AS1,1.171412114965071,0.7426713138979094,0.9980602363960402
ILVBL,-0.2822294603316149,0.4117024195036146,-1.1142232965415886
IMMP1L,0.05126036291936852,-0.748616754011603,-0.4184935658283179
IMMP2L,-0.5139918423912501,-1.454850729185623,-1.6880528597768287
IMMT,-1.5210396595304005,-1.2616632633327447,-1.5702542066261196
IMP3,-1.2198861454764065,-1.3952036141522088,-1.2275040700197
IMP4,-0.6287143850801638,-0.15569260440021312,-1.4087822033311799
IMPA1,0.5277062114877459,0.7089212787776205,0.7492639427173765
IMPA2,-0.7022891606826017,-0.5507041916245403,-0.43811231072888546
IMPACT,0.816615997572976,0.7142570313128785,-0.16084068353404996
IMPDH1,0.5455246346946513,0.9168008288140324,-0.6412704827526474
IMPDH2,-1.4568641581054,-2.2571660520014274,-2.4898942243796123
INAFM1,-0.010247763947735293,-0.08583275512947033,-0.41561613224644445
INAFM2,,1.1076840835476958,
INAVA,-0.7049438181871949,-0.08095311921695715,-0.6046676008073353
INCENP,,-0.07770110631859174,-0.5023035694108848
INF2,-0.6476280665896632,0.32798522535496605,-0.627216791692583
ING1,1.454870562535971,0.3898441185723188,0.29139970464548154
ING2,-1.841182252016377,-1.1917306828650833,0.13303314471432298
ING3,0.14733661934217607,0.11044517227816486,-0.5719613402096767
ING4,-0.2798338751136954,-0.4785275758088177,-0.6818406021225579
ING5,-0.07156384673221894,-1.1305922362953684,-0.43396826636287333
INHBB,2.0646863475468926,1.454331975677309,1.6919818791224168
INIP,0.5063853916864326,-0.29170392921836924,-0.7257703684357393
INKA1,-2.3731111979765482,-1.9673316188947796,-2.034092470442662
INKA2,-1.8883405410356722,-1.6208778964935417,-1.5939640953616976
INO80,-0.281271032645729,-0.7325060523360133,-0.36639418784255534
INO80B,-0.1884444600287464,0.11787755363910841,0.5057264361892465
INO80C,-1.2218269303509075,-0.02287466253679435,0.24840844458280315
INO80D,0.5694659627333346,0.3043185886285488,-0.07468036327865205
INO80E,0.4922989269659597,-0.03963231704676164,0.19318640097701306
INPP1,-1.7479209209620086,-1.6660502531504706,-2.0664572212077728
INPP4A,1.3215698226653352,0.5069970063198331,0.9002079030653003
INPP4B,1.4581964453875793,1.3937750526069697,0.5020898359271392
INPP5A,0.4975046043961072,0.7147219700524382,-0.37365763269702057
INPP5B,0.7335775508064699,-0.1787050837455471,1.0200030812994128
INPP5D,,-0.6280652422893854,0.013566053184201567
INPP5E,,-0.4829751534209758,1.2964263960038847
INPP5F,-0.5061236246503001,0.04287687375561628,-1.776707631787317
INPP5J,,1.4823836096346064,0.4753381079580127
INPP5K,0.5388560000252056,0.7802160999095304,-1.5033763081708797
INPPL1,1.0446442635284947,0.6514917084702906,0.32936192827240707
INSIG1,1.20547440946564,1.464782333726824,0.13702602711292652
INSIG1-DT,,1.0283626335248195,0.736353930119425
INSIG2,-0.15828707480529364,-0.31944475165947583,-0.7859441965145982
INSR,1.7049981822697169,1.10535875697156,0.2443298773357073
INTS1,0.35051378510310954,0.7001495980502674,0.5488143048299828
INTS10,-0.7011109007749599,-0.8048715513494953,0.6949740609719885
INTS11,-0.9886598725117438,-1.098747669943992,0.1640862332842243
INTS12,0.7102681024066964,0.2793227797332382,-0.7380846373581856
INTS13,-1.351381471564334,-1.337056496625796,-0.4491307459381357
INTS14,-0.20393861350830741,-0.43910781437576063,0.06164963122871022
INTS15,0.19196175474453284,0.3164137772905852,0.11878969592599384
INTS2,-0.40817944402766915,-0.11316360683135103,0.7557659468951315
INTS3,0.43081152304746967,0.3537536731078789,1.3843027095503262
INTS4,-0.16271917360486357,-0.21193237445172874,0.1763205828129065
INTS5,0.5846983344357871,0.5410884542561211,0.3539298430892713
INTS6,-0.564868033745703,-0.3950961230180673,-0.4240527271109634
INTS6-AS1,,-0.5513330675063245,1.328069520879226
INTS6L,-1.0679777541982807,-1.3975908971575912,0.20413994862077886
INTS7,-0.7215750054793661,-0.9015534066108682,-0.43583215987083657
INTS8,-0.22207749100143812,0.05351515722916521,0.9690272977476608
INTS9,0.5319459429613241,-0.21359037759915434,0.17192092042743579
INTU,-0.48814397593386516,-0.5286207769116056,1.9046543625707364
INVS,,-0.2806338708618953,-0.25813610979556867
IP6K1,0.3864988700083507,0.15824525631090205,1.2239100297810461
IP6K2,-1.4575299783589712,-1.2888732324660594,-1.1180871699869557
IP6K3,,1.0006427201378065,
IPCEF1,,0.568184831972719,
IPMK,0.9456501512948721,0.9573102343574392,1.248998385226932
IPO11,-0.016465964211539463,-0.08276016084723146,1.3818510569996794
IPO13,0.2619170521026456,-0.08239873108976874,0.698817219634427
IPO4,-0.703173495799671,-0.2235509058996635,0.7495134332013941
IPO5,-0.5635179755816877,-1.2545103674033693,-0.22650872666493008
IPO7,0.7905364987791896,0.21709254139686093,-0.5512252771496496
IPO8,0.5716338609039787,0.33331135738078954,0.15816915092115064
IPO9,-0.20629039737509539,-0.8750984628696209,-0.8142283783532631
IPP,-0.18891329703176182,0.6468225399161311,0.6503222852821355
IPPK,-1.0269252301088532,-0.7780204175819466,-0.7442838816180276
IQANK1,-0.8705229202414348,-0.46885638307017274,1.6102827674960623
IQCA1,-0.9189772202157213,-1.6269367167889874,1.4714829571692591
IQCB1,-0.4156996932662359,-0.30224425323001375,1.1503493803760079
IQCC,,0.03440583846780765,1.589950064644918
IQCD,,1.0089971473087063,1.8646040752132702
IQCE,0.22042556940280547,0.3564391542023778,1.65381077922913
IQCG,0.4305588609565555,0.4775180846254407,1.8253416486331475
IQCH,,,2.653442747840207
IQCH-AS1,0.8638150827630477,0.36739972131735216,0.2921861277967591
IQCK,0.8198343974745995,0.47893150880731494,2.1203713074512978
IQCN,0.4014309126510214,0.20861811037537717,0.723076000396926
IQGAP1,0.10971921321278376,0.43217686101949987,-0.186663809273862
IQGAP2,2.4307740905733755,1.6880978795491972,1.3012438942967328
IQGAP3,,-0.27427018681051546,
IQSEC1,0.6360269716496816,1.0925113128528612,1.21519049294881
IQSEC2,1.8883405410356726,1.8792541405605903,1.1240916597762791
IQUB,,,2.217213012672552
IRAG1-AS1,,,1.1294235992509376
IRAG2,-1.5938108321178868,-0.9864810462618666,-1.0999659375712938
IRAK1,0.2726566851957029,0.7887908999777279,-0.3399228715474374
IRAK1BP1,-0.6094683336893435,-0.6151745835919181,1.5800255200846327
IRAK2,,-0.38033998312383416,
IRAK3,1.664084498953396,1.7405378417566706,-0.004898721873303866
IRAK4,0.09652302168397787,0.25319832728303154,-0.8298128256997898
IREB2,0.07456552571661633,-0.5813565963942485,0.04334824592910524
IRF1,0.6917195632771882,0.44268051427838573,0.14787506001465467
IRF2,-0.36106298155153216,-0.5764586429014599,-0.14806554562910781
IRF2-DT,0.8752418036135713,0.3581668920974658,0.9681237665476644
IRF2BP1,0.3573785240127356,0.056220723729319945,-0.46817808042518244
IRF2BP2,-0.45673151895952413,-1.3304814988847822,-0.4545559336884803
IRF2BPL,-0.52850043663797,-1.3942509236704097,0.11859995239898818
IRF3,-0.7699302051669771,0.10501073042460715,0.014885068118530655
IRF5,,0.5158232386700929,1.1584198953051685
IRF6,-3.219047086605289,-3.0130247130204455,-0.8881243935030244
IRF7,0.1377985472649866,0.05405623855753123,0.37062882327346525
IRF9,0.09490364126810572,-0.13566996105404386,0.41952205974327944
IRGQ,0.8022364955270568,1.1548109788371685,-0.15931395413204733
IRS1,-1.1212165842196176,-1.3187893493386593,-1.2585081054069223
IRS2,0.9649120132609141,0.7753418885773183,-0.3974029305654435
IRX1,,-0.367592402616621,-0.4347964769687869
IRX2,0.5656785629522179,-0.05135098699416637,-0.26886486665364046
IRX2-DT,1.2424894233648258,0.7275690620273471,-0.5357190495493437
IRX3,0.9685865978091699,-0.38518468508409104,1.081860560550305
IRX5,0.8012837669313573,0.405242031640968,0.6419649034735032
IRX6,,-0.5849858013236909,
ISCA1,-0.3038645954152992,-1.0228773135701745,1.0872887921649
ISCA2,0.3331797247241047,0.4988218809245984,0.9714405909787095
ISCU,-0.5155692959909176,-1.0753357017982224,-0.041839584859689305
ISG15,1.0631026216168604,1.6128908942587912,0.5770723834944987
ISG20,1.9926275071116537,2.226070133078294,0.6636486477858958
ISG20L2,0.1868038559608411,-0.1992400004570943,-1.175167171545613
ISL1,-1.2535275468361586,-0.48662119610592036,-1.1409070653951496
ISL1-DT,,0.4339571109388513,
ISLR,,-1.4106220525028568,-1.208906581867243
ISOC1,0.04803242672640772,0.04359794645629782,-1.156579069677345
ISOC2,-1.0277058933974847,0.10319994668715483,-1.1159775372919545
IST1,0.6281532734640795,0.10754640759159712,0.1715384995393214
ISY1,-0.7962147740918193,-0.9102403105106736,-0.9178658236657495
ISYNA1,-2.2444295468711672,-2.1621340393639796,-1.0200030812994128
ITCH,1.0786285914965394,1.3339809871768504,0.3637760404473184
ITFG1,0.2616787409487739,0.6204057928157382,0.08885867356016224
ITFG2,0.2569156181300929,-0.384215024806588,-0.4331403533231347
ITFG2-AS1,,0.5356755782035577,0.8213354834227761
ITGA1,,-0.6099601550856159,-0.4895196555356154
ITGA10,,-0.23760733766155046,
ITGA2,-2.126754164828312,-2.390777016962637,-0.8909228978440138
ITGA3,-0.9424140291083241,-1.4283785539394716,0.02656916491282583
ITGA5,,0.2641858298872465,
ITGA6,-1.7405419807088065,-1.0740522752374588,-1.375030243886798
ITGAE,-1.0844146681195723,-0.7912515055937563,-0.5536394578938335
ITGAL,,,1.3706789964340127
ITGAV,-1.360040273835104,-0.7914978296027335,-0.5057264361892465
ITGB1,-1.1466197388509112,-0.7999016482905057,-1.2677121011477634
ITGB1BP1,-0.9756045878031507,-1.372679547206644,-0.6096516282963
ITGB2,1.949269857713545,0.8590988882715787,0.3099295221486299
ITGB2-AS1,2.021977404119757,1.2299666740315254,
ITGB3BP,-1.2494960614321315,-1.605658789320783,0.3986265842255242
ITGB4,-2.754418626409173,-2.824052569072782,-1.4714829571692591
ITGB5,-1.4030968342061083,-0.4610307434670041,-0.6664691989432986
ITGB6,-0.08889094410933078,-0.7372246034831985,-0.6371104281706377
ITGB7,,0.4626336870689885,
ITGB8,-0.7649839183822698,0.02900012359196428,0.6151060812309553
ITGB8-AS1,0.5396549662420504,0.6190964035857124,1.0260442737741582
ITLN1,,1.4737926289962517,
ITM2A,-2.256012938346499,-2.1734607995802424,-0.9591315395209948
ITM2B,-1.26216278770942,-1.5464319314517736,-1.4252359911895471
ITM2C,0.27743989474093134,0.6217162465968988,-0.9726493616557597
ITPA,0.2678797056996841,-0.109358028070026,-0.7560166614106059
ITPK1,0.8000145923183777,0.6032492850810963,-0.07619195124949954
ITPKB,-0.03443408212666051,-0.817635820460225,-0.8319414881320583
ITPKC,0.1417517867661925,0.07192175626652862,-0.23231179636585203
ITPR1,1.18199630794416,0.9593056308549829,1.194170436692208
ITPR2,-0.10832928023233929,-0.11733350498701228,-0.6398825679895893
ITPR3,0.4371370722551581,0.6320187538120519,-1.1194963607867017
ITPRID2,1.128586951766788,1.3119448986930853,-0.6498567981458291
ITPRID2-DT,,1.206142345875765,
ITPRIP,-1.151521671439921,-0.7490935315678079,-1.0111675172233736
ITPRIPL1,-0.31521908669414783,-1.6433924196426453,-1.80287979001749
ITPRIPL2,0.20629039737509552,0.9894150305707419,-0.7304367343295919
ITSN1,0.12525516791590505,1.0247023278796987,-0.15759682713474138
ITSN2,0.21618052015457806,0.23834842757956354,-0.27962466198167324
IVD,0.7481216724208805,-0.44089346087089454,-0.020538311081044428
IVNS1ABP,-0.03259078467098804,0.25412826845319275,-0.06467023725089513
IWS1,0.07826082524064153,0.7175148552021564,0.34972058096133346
IYD,,1.7504526623829344,1.226304296282128
IZUMO4,1.6028975229859492,1.2042807002873297,1.0617827215505102
JADE1,0.8240310581786567,0.16956249810812785,1.4681534792128974
JADE2,0.1152810926737823,-0.522830646298687,-0.20587166350243863
JADE3,,0.5131506339515203,0.4217863111777514
JAG1,-2.2801312024849465,-2.5737973689628397,-0.9256456019028186
JAG2,-2.5084334766654868,-3.0884872436873962,-1.0717676344117468
JAGN1,0.05887124387126943,-0.010806195112082738,-0.20510193653243966
JAK1,0.6340548665145379,0.7702437127384599,0.18915678866749727
JAK2,0.09328450968879243,0.19501643247602912,0.8001360258444429
JAK3,,-0.2947120937501289,
JAM3,,-2.2981224456089344,-1.3285247567619545
JARID2,0.3917151179832697,0.823183248151859,-1.2990503846105843
JAZF1,,0.249480742666644,1.6377529448036459
JCAD,,,0.806901227682929
JCHAIN,,1.0663885750479511,0.47660416524570265
JDP2,0.44602238692558166,0.1713898572970167,-0.3261809780869417
JHY,,-0.3245661994747558,2.435219901276475
JKAMP,-0.6961141071560496,-0.026297593780162654,0.8364774634308177
JMJD1C,1.1537589955355838,0.7168161098945801,-0.05410051595509961
JMJD4,0.7209776125546987,1.1583264236569222,0.27160072244805417
JMJD6,-0.6952341249730289,-0.7668560252131982,-0.7739409285287766
JMJD8,0.3922124575930669,0.6311393437719341,0.6718901398442306
JMY,0.35002408191465806,0.6568453570980005,0.35473231649239667
JOSD1,0.35467967137005263,0.23501454746541578,-0.5059405618058048
JOSD2,0.3024179321621891,0.835375622500964,1.2639338851671993
JPH1,0.17439811540529207,-0.2582226333118768,-0.5954189829928879
JPT1,-2.29270574156014,-1.4564093434641747,-1.102730269774337
JPT2,-1.0018858781688509,-0.18438094890484297,1.4964132408531818
JPX,-0.5503411008028615,-1.089898150969546,0.007913370889682369
JRK,0.7680731459785943,0.6773187059583817,0.6690593696635628
JRKL,-0.2516829023345992,0.10790870326102497,0.644281879419313
JTB,1.4224624210894121,1.9312191536970558,-0.11366809887827015
JUN,-0.15059655064638366,-0.11479506777565823,-0.34751820451080595
JUNB,-0.798746705065758,-1.7094432525550651,-0.6461379531047876
JUND,0.28870568143164327,0.6604249343911984,0.31428146281651437
JUP,-0.926732907350043,-1.3512797565218486,-1.9790962431981316
KALRN,,0.6941788522357488,2.0311189019153395
KANK1,-1.4211968800517187,-1.8535590520135825,-1.136223833164496
KANK2,1.5065553599934798,0.4955611729896651,0.19241861589051726
KANSL1,0.32564292190387517,-0.49535755394142117,-0.14844653298325708
KANSL1-AS1,1.0931624920077438,0.6492665296566398,0.39740293056544373
KANSL1L,0.7248652833326529,0.3587430421462964,1.7202453471064052
KANSL2,-1.1759977529249048,-1.7438237594884582,-1.8057582887915835
KANSL3,0.6108553286823547,-0.4044601077399775,0.18417198944798754
KARS1,-0.7490359237675056,-0.3620101493402471,-0.6224072977833565
KAT14,-0.28606577451936616,-0.3526035342888287,-0.06127209558840463
KAT2A,-0.5187280611245483,-1.1743261677420782,-0.6258411743707101
KAT2B,1.3008975548375346,1.1664667619018876,0.22109940559480454
KAT5,-1.1190603876645058,-1.3068516119904328,-0.2717962182881998
KAT6A,-0.03051720707614991,-0.1213240122265034,-0.10040342227370262
KAT6B,0.5087428599149512,0.62412152331326,-0.012247061851685274
KAT7,-0.634899752045559,-1.0144052425507173,-0.14597049778080876
KAT8,0.1701910387613064,-0.7033749699715299,-1.0545272059956519
KATNA1,-1.735328758465164,-1.800982077761262,0.3381268617631086
KATNAL1,,-0.5843447946289826,2.0696549716785944
KATNAL2,-0.9630795983549711,-0.8666775759761217,1.264771928970323
KATNB1,-0.7462950427955358,0.21432745612725906,1.69514400673114
KATNBL1,-0.6295564238874597,-0.11932852108089448,-0.5542984306332855
KATNIP,0.7971636492792631,1.0391180863273162,1.56574512195149
KAZALD1,,2.527251807420331,
KAZN,-0.8217695193053044,-0.4311884251701936,0.6816029040309249
KBTBD2,-0.4079291685359265,-0.8193981751316715,-0.3105226212359356
KBTBD3,-0.3969420461291313,-0.13058227857494803,-0.616016934153227
KBTBD4,-0.4757291647674185,-0.07571417174846663,1.060790044140741
KBTBD6,-0.11134106982821367,-0.7646828666948716,-0.07033548610770454
KBTBD6-DT,,0.35183703421652107,
KBTBD7,-0.09074065242678098,-0.41916301933714956,-0.7238103067879008
KC6,,-0.7505248872127054,
KCMF1,0.27528667144598423,0.42211440427175967,0.13892816388593057
KCNA1,,,0.9814558226132641
KCNAB2,,0.37299305348688233,1.2391941623662441
KCNB1,,,1.5980039743096914
KCNC3,,0.4829751534209759,
KCNC4,-2.626147555942903,-2.527251807420331,-1.7605044770656344
KCND3,,-0.21248497721205153,
KCNE1,,,2.9993060877722817
KCNE3,0.9175730285440852,2.060262286763974,0.518615549462353
KCNE4,,0.1836482492172198,
KCNG1,,-1.2959309315560223,
KCNH3,,,1.994004768758096
KCNJ1,,-0.2681042760711336,
KCNJ14,,-0.32077172467973053,0.05428920447509877
KCNJ15,-1.350234596227337,-1.734021819262257,-1.9210898195429418
KCNJ16,,-0.841261991996201,0.5578170298816199
KCNJ2,-1.3866486672465343,-1.2749472294453759,-0.08999367263295033
KCNJ2-AS1,,-0.059828789449350994,1.2672914055976403
KCNJ5,,-0.16864903117990915,
KCNJ5-AS1,,-0.7315642993913316,
KCNK1,0.8745664854497858,1.6076228516874345,0.45790116260559044
KCNK15,0.6618948926540092,0.8287561249024061,-0.9869603911340408
KCNK5,2.0149141737180756,1.267271582400864,-0.5804138042289974
KCNK6,-0.06510084589530135,1.4642560086524627,-1.3091928550688774
KCNK7,,-1.0317300591687824,
KCNMA1,,0.4329679137773847,
KCNMB2,,,1.6560338058700752
KCNMB2-AS1,,0.18511374759055094,
KCNMB3,,1.2474210875207468,
KCNN3,,,1.2514682781760569
