tf,target,z,n_lib,likelihood,libraries,w_contrib
XBP1,ENO1,-1.831239736888118,2,0.562892285368141,"Enrichr_Queries,ReMap_ChIP-seq",-1.0307907205539057
XBP1,ACTN1,-1.7673452979971729,1,0.5613218764953547,Enrichr_Queries,-0.992049579087015
XBP1,TUBA1B,-1.4149030542727927,1,0.5576986479773878,Enrichr_Queries,-0.789089520387013
XBP1,S100A11,-0.7622098425800599,1,0.5542244079980024,Enrichr_Queries,-0.4224352987741843
XBP1,FLNB,1.1461754735757133,2,0.5525944736103603,"Enrichr_Queries,ReMap_ChIP-seq",0.6333702324856767
XBP1,BAG3,-1.6971692009108554,2,0.5444855311201385,"Enrichr_Queries,ReMap_ChIP-seq",-0.9240840737586882
XBP1,RRM2,-1.399408899650686,1,0.5410388614689218,Enrichr_Queries,-0.7571345977964837
XBP1,TIMP1,1.4230960468357408,1,0.5081200126966733,Enrichr_Queries,0.7231035813867621
XBP1,TRAF3,-0.4946398225877595,1,0.4973274488636964,Enrichr_Queries,-0.24599796107396182
XBP1,LY6E,1.5441418457947975,1,0.4952271059739195,Enrichr_Queries,0.7647008975061839
XBP1,LRIG1,0.3867470233259135,1,0.4785266048127518,Enrichr_Queries,0.1850687399935875
XBP1,CCN2,-1.2565645839295845,1,0.4771532277455855,Enrichr_Queries,-0.5995738470927899
XBP1,HOOK1,-1.032010785887923,1,0.4762407839486017,Enrichr_Queries,-0.491485625714677
XBP1,HNRNPA2B1,-0.5981387462518435,1,0.4741247148499082,Enrichr_Queries,-0.2835923625073369
XBP1,MRPS7,-0.6136328517438482,1,0.4686315722100346,Enrichr_Queries,-0.2875677280724466
XBP1,TXNIP,-1.5130340296440827,1,0.4598455669420922,Enrichr_Queries,-0.6957619911643615
XBP1,CDKN1A,-0.69230472936096,2,0.4590690907080516,"Enrichr_Queries,ReMap_ChIP-seq",-0.31781570260061964
XBP1,MTCH1,-0.5608209342022142,2,0.4557423390988303,"Enrichr_Queries,ReMap_ChIP-seq",-0.2555898443689083
XBP1,NFE2L2,-1.8399294588258464,1,0.4488981482376271,Enrichr_Queries,-0.8259409269547817
XBP1,HSPH1,-0.8498535326424622,1,0.4474224791744034,Enrichr_Queries,-0.3802435745100152
XBP1,S100A10,-1.380650943911461,1,0.4471630435005592,Enrichr_Queries,-0.6173760780913687
XBP1,PHGDH,-1.6441859204843676,1,0.4469468078980476,Enrichr_Queries,-0.7348636487514012
XBP1,CD81,-0.4149466165621812,1,0.4461191881049551,Enrichr_Queries,-0.18511564768761837
XBP1,SLC2A1,-1.383044064608321,1,0.4457092742400929,Enrichr_Queries,-0.6164355662786429
XBP1,TGFBI,-2.388789243505905,1,0.4454345372213814,Enrichr_Queries,-1.0640492312004663
XBP1,CIRBP,-0.9871593252395924,1,0.4387194240220752,Enrichr_Queries,-0.4330859705871344
XBP1,EIF5,-1.3764819070934755,1,0.4353121209223421,Enrichr_Queries,-0.5991992583880911
XBP1,BNIP3,-0.0833436179720249,1,0.431725599725475,Enrichr_Queries,-0.03598157345226333
XBP1,ARF4,1.25453860702649,1,0.430766890868516,Enrichr_Queries,0.5404136952233201
XBP1,GPX1,-0.8711958583356383,1,0.4301536626807313,Enrichr_Queries,-0.3747480893753583
XBP1,GSTP1,0.0824193175204582,1,0.4220111151591262,Enrichr_Queries,0.03478186809746267
XBP1,CXXC1,-0.2614404446552888,1,0.4166702710688068,Enrichr_Queries,-0.10893446094286857
XBP1,HSP90AA1,-0.50533853148948,1,0.4137109420822103,Enrichr_Queries,-0.2090640799329535
XBP1,PSAT1,-2.066630886846788,1,0.4134881057041096,Enrichr_Queries,-0.8545272905918825
XBP1,ISG20,1.9926275071116537,1,0.413112828673702,Enrichr_Queries,0.8231799859559226
XBP1,LGALS1,-1.6733513282663317,1,0.4069313448028376,Enrichr_Queries,-0.6809391063390329
XBP1,LONP1,0.5844251453073703,1,0.4034911920371938,Enrichr_Queries,0.23581039853658106
XBP1,ANXA2,-1.0207023128943198,1,0.396784548546845,Enrichr_Queries,-0.4049989064224932
XBP1,PDPK1,0.3161872848420144,1,0.393163684942774,Enrichr_Queries,0.12431335804053689
XBP1,PGK1,-1.6362300184335887,1,0.386167495732278,Enrichr_Queries,-0.631858848660478
XBP1,PRKCSH,-0.1074027746657395,2,0.3817308811148606,"Enrichr_Queries,ReMap_ChIP-seq",-0.040998955807333565
XBP1,DYNLL1,-0.0245275772519004,1,0.3788821721210621,Enrichr_Queries,-0.009293061746067175
XBP1,ZFP36L2,-1.9281573808785144,1,0.3744672808380904,Enrichr_Queries,-0.7220318514454714
XBP1,KPNA2,-1.2380171758103,1,0.371663876425268,Enrichr_Queries,-0.4601262626427186
XBP1,EIF4A2,-0.7441671168887296,1,0.3704006216928294,Enrichr_Queries,-0.27563996273894587
XBP1,SLC22A5,0.5295599224407913,1,0.3656196129995832,Enrichr_Queries,0.1936174939028914
XBP1,PPP1R15A,-0.487884571831808,2,0.3651224788503734,"Enrichr_Queries,ReMap_ChIP-seq",-0.1781376242600828
XBP1,APP,-0.2983224766462067,1,0.3637306855235803,Enrichr_Queries,-0.10850903893761704
XBP1,SERPINE2,-2.038249029531669,1,0.3605833354541598,Enrichr_Queries,-0.7349586335547336
XBP1,ALDOA,-1.140861836317384,1,0.3551627649280543,Enrichr_Queries,-0.4051916441873794
XBP1,TUBA1A,0.2621553781322931,1,0.3499022753038834,Enrichr_Queries,0.09172876329163929
XBP1,GLRX,1.1212165842196176,1,0.3496352571117224,Enrichr_Queries,0.3920168487015531
XBP1,CLIC4,1.0367289508072643,1,0.3437007209610327,Enrichr_Queries,0.3563244878336318
XBP1,GLUL,-1.3254399798805976,1,0.3432631151291772,Enrichr_Queries,-0.45497465641056783
XBP1,KLF10,-1.3548328074206435,1,0.3427463206276569,Enrichr_Queries,-0.4643639598090644
XBP1,RPS11,-0.6329290559660967,2,0.3399749484938296,"Enrichr_Queries,ReMap_ChIP-seq",-0.2151800232023219
XBP1,IGFBP4,-1.785189450457241,1,0.3348179242024922,Enrichr_Queries,-0.5977134261102812
XBP1,DUSP12,-1.0538285609539253,1,0.3336946323979921,Enrichr_Queries,-0.3516569342580251
XBP1,PLK2,1.3450955008916856,1,0.3307228236714039,Enrichr_Queries,0.44485378216259963
XBP1,PRNP,-2.458183740894816,1,0.3302527452228763,Enrichr_Queries,-0.8118219286927527
XBP1,SH3BGRL3,-1.3100764963758371,1,0.3299189242823144,Enrichr_Queries,-0.43221902841185955
XBP1,VEGFA,0.7459908466325816,1,0.3297113026891874,Enrichr_Queries,0.2459616138374383
XBP1,TAGLN2,-0.5237400612058302,1,0.326051700041743,Enrichr_Queries,-0.17076633733612745
XBP1,PKM,-1.6668495380009305,1,0.3246697773650452,Enrichr_Queries,-0.5411756684037906
XBP1,MYL12A,-0.8230613117940143,1,0.3233116064843532,Enrichr_Queries,-0.26610527495124187
XBP1,EIF4A1,-1.0414703080534038,1,0.3168338439373325,Enrichr_Queries,-0.32997304104715774
XBP1,DNAJA1,-0.1659869722707192,1,0.3157542168461623,Enrichr_Queries,-0.0524110864360066
XBP1,PPIA,-0.8143681419259586,1,0.3119927960605256,Enrichr_Queries,-0.2540769936220948
XBP1,GRN,0.4982866166769531,1,0.303434750832289,Enrichr_Queries,0.15119747537443556
XBP1,DNAJB1,-0.5150433357584971,2,0.3024250679333877,"Enrichr_Queries,ReMap_ChIP-seq",-0.1557620158054021
XBP1,DUSP5,0.7530049402507445,1,0.3005747345389394,Enrichr_Queries,0.22633426002237744
XBP1,MTHFD2,0.3302600306459414,1,0.2990172307115002,Enrichr_Queries,0.09875343977844458
XBP1,RPL4,-1.1225128080703055,1,0.2949584398160433,Enrichr_Queries,-0.331094626541943
XBP1,TPI1,-1.5487096260981874,1,0.2946798960265214,Enrichr_Queries,-0.4563735915938867
XBP1,BCL6,0.7511716161681746,1,0.2888974133262142,Enrichr_Queries,0.21701153687505748
XBP1,CSTB,0.4695492664443831,1,0.2826204614181511,Enrichr_Queries,0.13270423034106593
XBP1,CEBPB,0.1844610066282686,1,0.2797520859143458,Enrichr_Queries,0.0516033513741181
XBP1,TUBB2A,1.0939999869763262,1,0.2786224610137648,Enrichr_Queries,0.30481296872037067
XBP1,UBC,-0.5975880542740535,1,0.2780104537388546,Enrichr_Queries,-0.16613572611764887
XBP1,HIF1A,-1.8202665691419668,1,0.2766328495705216,Enrichr_Queries,-0.5035455279996991
XBP1,EIF1,-0.8028720526578036,1,0.2763879287332562,Enrichr_Queries,-0.22190414367190814
XBP1,ITM2B,-1.26216278770942,1,0.276242024563518,Enrichr_Queries,-0.3486624038055839
XBP1,PRSS23,-0.4282861362282227,1,0.2707969521200445,Enrichr_Queries,-0.11597858032587288
XBP1,FTH1,0.8950029993923013,1,0.2662101296323652,Enrichr_Queries,0.2382588644895802
XBP1,CTDSP2,-0.6676393965740038,1,0.266018095161354,Enrichr_Queries,-0.1776041605312923
XBP1,SLC25A5,-1.9341019262243964,1,0.2659790894348547,Enrichr_Queries,-0.5144306692113635
XBP1,AHNAK,0.0143931719216139,1,0.2648260477014851,Enrichr_Queries,0.0038116868338889985
XBP1,SOX4,1.15735077497897,1,0.2586807575684981,Enrichr_Queries,0.2993843752440484
XBP1,FTL,0.1273443098144878,1,0.2556177660353597,Enrichr_Queries,0.0325514679920941
XBP1,TPT1,1.0114413545268122,1,0.2545739088437336,Enrichr_Queries,0.2574865791880911
XBP1,EEF1A1,0.0332820079037613,1,0.2533179556328244,Enrichr_Queries,0.008430930201536315
XBP1,SPARC,-0.9196799959623426,1,0.2531622334296974,Enrichr_Queries,-0.23282824181844175
XBP1,ID2,0.6003433315577802,1,0.2530581124077307,Enrichr_Queries,0.15192175028058028
XBP1,SQSTM1,-0.1823533079311691,1,0.2530127680699016,Enrichr_Queries,-0.04613771520636823
XBP1,CITED2,0.7090831922070038,1,0.2525312543872398,Enrichr_Queries,0.1790656679929429
XBP1,SOCS2,1.1645794865972054,1,0.2490423468596584,Enrichr_Queries,0.29002960844678416
XBP1,ATP1B1,1.2626736796030549,1,0.2472669926906941,Enrichr_Queries,0.3122175235051404
XBP1,CTSD,-0.4902203935767478,1,0.2466559237570919,Enrichr_Queries,-0.12091576402223789
XBP1,NR4A1,0.8108440857982315,1,0.2455160140183528,Enrichr_Queries,0.19907520793553707
XBP1,SLC3A2,-1.5673119194662024,1,0.2453238675653997,Enrichr_Queries,-0.38449902176479905
XBP1,CLIC1,0.2173593065181944,1,0.2435768272930747,Enrichr_Queries,0.05294369026432472
XBP1,GNPDA1,-2.6723010643741394,1,0.2387567792729077,Enrichr_Queries,-0.6380299953775327
XBP1,NFKBIZ,1.0761598674673785,1,0.2382542657336059,Enrichr_Queries,0.2563996790354149
XBP1,DSTN,1.5736348657007055,1,0.2331713813883769,Enrichr_Queries,0.36692661543634647
XBP1,CD74,2.165924589648916,1,0.2258925355397079,Enrichr_Queries,0.48926619734359494
XBP1,CD9,-1.687526977387611,1,0.2225996729116391,Enrichr_Queries,-0.3756429531960492
XBP1,LAPTM4A,-0.7087871202131668,1,0.218810181821632,Enrichr_Queries,-0.15508983864667397
XBP1,DUSP6,-0.3065184663724568,1,0.2153641248012845,Enrichr_Queries,-0.06601308124573611
XBP1,PDCD4,-0.1898510957333299,2,0.19585122651953796,"Enrichr_Queries,GTEx_Coexpression",-0.03718256995545088
XBP1,TSC22D1,-1.564173805537599,1,0.210751845213138,Enrichr_Queries,-0.3296525157511051
XBP1,MANF,1.1395384507339714,1,0.1916424456994268,Enrichr_Queries,0.21838393566719405
XBP1,KLF4,0.0607168028188406,1,0.1910951747240433,Enrichr_Queries,0.01160268804335163
XBP1,IER3,-0.2865456087931836,1,0.1909614583010067,Enrichr_Queries,-0.0547191673248961
XBP1,ACTB,-0.3510035723624316,1,0.1907747486293541,Enrichr_Queries,-0.0669626182854482
XBP1,YWHAZ,0.2471692831953198,1,0.1859420146580486,Enrichr_Queries,0.04595915447892352
XBP1,GDF15,0.7381057979304039,1,0.1853239353460018,Enrichr_Queries,0.13678867117416324
XBP1,NFIL3,-0.4197200992778895,1,0.1840555291918607,Enrichr_Queries,-0.07725180498505226
XBP1,JUND,0.2887056814316432,1,0.1793509880286655,Enrichr_Queries,0.05177964921425436
XBP1,GADD45A,-1.3068242914318642,1,0.1791450573277805,Enrichr_Queries,-0.23411111260589743
XBP1,DDIT4,-0.2733737663949255,1,0.1767192109460024,Enrichr_Queries,-0.048310396290648025
XBP1,RPS19,-1.2667727341774069,1,0.1765773292692389,Enrichr_Queries,-0.223683346192138
XBP1,SARAF,1.624917849660246,1,0.1760504712487479,Enrichr_Queries,0.28606755317318844
XBP1,SQLE,1.6837136429038082,1,0.1743576159697931,Enrichr_Queries,0.29356829675252355
XBP1,MYH9,-0.5208367816936565,1,0.1710453200540831,Enrichr_Queries,-0.08908669402073009
XBP1,ZFP36L1,0.5890753195527104,1,0.1677416611551025,Enrichr_Queries,0.09881247264724448
XBP1,ANXA1,-0.5420539359435409,1,0.1660142578092304,Enrichr_Queries,-0.08998868186823906
XBP1,PFN1,-0.5375251533311055,1,0.1631035831714357,Enrichr_Queries,-0.08767227855307869
XBP1,TFRC,-0.7603637133361183,1,0.1630888096324671,Enrichr_Queries,-0.12400681289570999
XBP1,BTG1,0.036738369221486,1,0.1628336763986432,Enrichr_Queries,0.005982243725225326
XBP1,INSIG1,1.20547440946564,1,0.1591996516097646,Enrichr_Queries,0.19191110601141662
XBP1,TIMP2,1.0168329817256212,1,0.1527678556201149,Enrichr_Queries,0.15533939414203066
XBP1,CAV1,-0.6598894750481583,1,0.1474382043848926,Enrichr_Queries,-0.09729291929358985
XBP1,CCND2,-2.3089517954692407,1,0.1435213069694504,Enrichr_Queries,-0.3313837794152045
XBP1,STAT1,0.5909938000756667,1,0.1396994270890498,Enrichr_Queries,0.08256149528375108
XBP1,HOOK2,-0.1592198869618204,1,0.1364065644609808,Enrichr_Queries,-0.02171863777432763
XBP1,LITAF,0.9693230851458614,1,0.1363892904275221,Enrichr_Queries,0.13220528777806062
XBP1,HMOX1,1.0359409884011386,1,0.135945964195362,Enrichr_Queries,0.1408319965176891
XBP1,CRELD2,1.5225057451129045,1,0.1252573210112303,Enrichr_Queries,0.19070499085704945
XBP1,ID3,-0.6298372026838343,1,0.124087335785026,Enrichr_Queries,-0.07815482045933042
XBP1,TSPO,-1.7739707814895211,1,0.1224232343761453,Enrichr_Queries,-0.2171752407587253
XBP1,RGS2,-0.7165053336755564,1,0.1200127356723537,Enrichr_Queries,-0.08598976521823613
XBP1,IFITM2,-0.1727616673303222,1,0.118779034638229,Enrichr_Queries,-0.020520464067986535
XBP1,GNAS,1.3371712527323174,1,0.1171481764086881,Enrichr_Queries,0.156647173803712
XBP1,S100A9,0.1592198869618204,1,0.1161384301183841,Enrichr_Queries,0.018491547715372394
XBP1,NPM1,-2.3617241847802104,1,0.1157813685112667,Enrichr_Queries,-0.2734436581600085
XBP1,LGALS3BP,0.1071711627100454,1,0.1142396610250758,Enrichr_Queries,0.01224319729965883
XBP1,ATF3,0.2990448386399649,1,0.1138090008399182,Enrichr_Queries,0.03403399429194897
XBP1,SLC38A1,-0.2006480070141092,1,0.1127406487310901,Enrichr_Queries,-0.022621186477370988
XBP1,MT2A,0.4368837158630568,1,0.1114434268589451,Enrichr_Queries,0.04868781843464872
XBP1,HSP90B1,0.0787228117959921,1,0.1113354641498281,Enrichr_Queries,0.008764640790486344
XBP1,KLF6,0.7414361528092668,1,0.1112167051697994,Enrichr_Queries,0.08246008600921856
XBP1,LDHA,-1.177838949269853,1,0.1108745213791734,Enrichr_Queries,-0.13059232976204346
XBP1,IFITM3,-0.1741643086153841,1,0.1075546100765503,Enrichr_Queries,-0.018732174302379608
XBP1,YBX1,-1.4199336111095564,1,0.1071119629691706,Enrichr_Queries,-0.15209187637184748
XBP1,RPS24,-0.1610859278202266,1,0.1057797031386667,Enrichr_Queries,-0.01703962162464026
XBP1,CFL1,-0.4633872490411423,1,0.1052118192887112,Enrichr_Queries,-0.04875381550680968
XBP1,SOCS3,-0.5522176180971216,1,0.1048758885557186,Enrichr_Queries,-0.05791431337405809
XBP1,ACTG1,-1.2693454897686964,1,0.0,Enrichr_Queries,-0.0
XBP1,ANXA5,0.8501840218750526,1,0.0,Enrichr_Queries,0.0
XBP1,ARID5B,-1.065943370041072,1,0.0,Enrichr_Queries,-0.0
XBP1,ASNS,0.2509698870163931,1,0.0,Enrichr_Queries,0.0
XBP1,ATF4,0.2072314297573863,1,0.0,Enrichr_Queries,0.0
XBP1,B2M,0.7683824717822845,1,0.0,Enrichr_Queries,0.0
XBP1,BTG2,-0.6748511705827548,1,0.0,Enrichr_Queries,-0.0
XBP1,CALR,0.5907195983833201,1,0.0,Enrichr_Queries,0.0
XBP1,CCN1,-0.5137290578660062,1,0.0,Enrichr_Queries,-0.0
XBP1,CCND1,-0.6031031739405806,1,0.0,Enrichr_Queries,-0.0
XBP1,CD44,-2.018433201728075,1,0.0,Enrichr_Queries,-0.0
XBP1,CEBPD,-0.1767367099115387,1,0.0,Enrichr_Queries,-0.0
XBP1,CLU,1.7684441638680002,1,0.0,Enrichr_Queries,0.0
XBP1,CTSB,-0.4313169297670174,1,0.0,Enrichr_Queries,-0.0
XBP1,DDIT3,-0.7191869751883772,1,0.0,Enrichr_Queries,-0.0
XBP1,DDOST,0.0473407923678274,2,0.0,"Enrichr_Queries,GTEx_Coexpression",0.0
XBP1,DPYSL2,1.4682721345295116,1,0.0,Enrichr_Queries,0.0
XBP1,DUSP4,2.219416104488567,2,0.0,"Enrichr_Queries,GTEx_Coexpression",0.0
XBP1,EEF1B2,-0.5816956469261695,1,0.0,Enrichr_Queries,-0.0
XBP1,EEF2,-0.493078925167762,1,0.0,Enrichr_Queries,-0.0
XBP1,EGR1,-0.2779185631896918,1,0.0,Enrichr_Queries,-0.0
XBP1,EMP1,-0.8009663523333204,1,0.0,Enrichr_Queries,-0.0
XBP1,ERRFI1,-0.9946844564841107,1,0.0,Enrichr_Queries,-0.0
XBP1,ETS2,-1.3693901417693235,1,0.0,Enrichr_Queries,-0.0
XBP1,FASN,1.2198861454764065,1,0.0,Enrichr_Queries,0.0
XBP1,FOS,0.1222384809210914,1,0.0,Enrichr_Queries,0.0
XBP1,FOSL2,-0.3654908148096578,1,0.0,Enrichr_Queries,-0.0
XBP1,GADD45B,0.5492696750773282,1,0.0,Enrichr_Queries,0.0
XBP1,GAPDH,-1.5594953193412622,1,0.0,Enrichr_Queries,-0.0
XBP1,HMGCS1,1.4669200883893485,1,0.0,Enrichr_Queries,0.0
XBP1,HSPA5,0.4202231260454272,1,0.0,Enrichr_Queries,0.0
XBP1,ICAM1,0.7643669488982439,1,0.0,Enrichr_Queries,0.0
XBP1,IER2,0.4478036607121402,1,0.0,Enrichr_Queries,0.0
XBP1,IGFBP3,-1.295016164831945,1,0.0,Enrichr_Queries,-0.0
XBP1,IRF1,0.6917195632771882,1,0.0,Enrichr_Queries,0.0
XBP1,ITM2C,0.2774398947409313,1,0.0,Enrichr_Queries,0.0
XBP1,JUN,-0.1505965506463836,1,0.0,Enrichr_Queries,-0.0
XBP1,JUNB,-0.798746705065758,1,0.0,Enrichr_Queries,-0.0
XBP1,KLF9,0.2997673567111052,1,0.0,Enrichr_Queries,0.0
XBP1,LDLR,0.5224198428792841,1,0.0,Enrichr_Queries,0.0
XBP1,LGALS3,1.584853865097673,1,0.0,Enrichr_Queries,0.0
XBP1,MAT2A,-0.3387837777123698,1,0.0,Enrichr_Queries,-0.0
XBP1,MCL1,0.1350093249318887,1,0.0,Enrichr_Queries,0.0
XBP1,MLF2,-0.4089304240070537,1,0.0,Enrichr_Queries,-0.0
XBP1,MRPS12,-1.133388866150011,1,0.0,Enrichr_Queries,-0.0
XBP1,MYC,-1.8708284980429213,1,0.0,Enrichr_Queries,-0.0
XBP1,NDRG1,-1.0526255726100906,1,0.0,Enrichr_Queries,-0.0
XBP1,NFKBIA,-0.4685210309516254,1,0.0,Enrichr_Queries,-0.0
XBP1,NPC2,0.8898590567627203,1,0.0,Enrichr_Queries,0.0
XBP1,PABPC1,-1.1028404396807026,1,0.0,Enrichr_Queries,-0.0
XBP1,PDIA4,1.1773782759600149,1,0.0,Enrichr_Queries,0.0
XBP1,PDIA6,0.2067608906793094,1,0.0,Enrichr_Queries,0.0
XBP1,PHLDA1,-0.8915710827274566,1,0.0,Enrichr_Queries,-0.0
XBP1,PMAIP1,-0.6064210617843341,1,0.0,Enrichr_Queries,-0.0
XBP1,RACK1,-0.8604757019997449,1,0.0,Enrichr_Queries,-0.0
XBP1,RPL10A,-1.186174196822399,1,0.0,Enrichr_Queries,-0.0
XBP1,RPL12,-0.5492696750773279,1,0.0,Enrichr_Queries,-0.0
XBP1,RPL13A,-0.6949409172088942,1,0.0,Enrichr_Queries,-0.0
XBP1,RPL18,-0.1424496455262613,1,0.0,Enrichr_Queries,-0.0
XBP1,RPL19,-0.2903866692189489,1,0.0,Enrichr_Queries,-0.0
XBP1,RPL3,-1.0522249148632945,1,0.0,Enrichr_Queries,-0.0
XBP1,RPL35,-0.7780083697872477,1,0.0,Enrichr_Queries,-0.0
XBP1,RPL7A,-0.3378084001537819,1,0.0,Enrichr_Queries,-0.0
XBP1,RPL8,-0.3937050592549817,1,0.0,Enrichr_Queries,-0.0
XBP1,RPLP0,0.1062447722497721,1,0.0,Enrichr_Queries,0.0
XBP1,RPS14,-0.3275861159655258,1,0.0,Enrichr_Queries,-0.0
XBP1,RPS2,-1.4130257953787533,1,0.0,Enrichr_Queries,-0.0
XBP1,RPS3,-0.7242664680590326,1,0.0,Enrichr_Queries,-0.0
XBP1,RPS5,-0.6978756910056296,1,0.0,Enrichr_Queries,-0.0
XBP1,RPS9,-0.8182241381176893,1,0.0,Enrichr_Queries,-0.0
XBP1,S100A6,1.2252344219011295,1,0.0,Enrichr_Queries,0.0
XBP1,SDC4,1.2030966884164949,1,0.0,Enrichr_Queries,0.0
XBP1,SERPINB8,-0.531945942961324,1,0.0,Enrichr_Queries,-0.0
XBP1,SGK1,-0.6984633669324074,1,0.0,Enrichr_Queries,-0.0
XBP1,SLC38A2,-0.9819248230293232,1,0.0,Enrichr_Queries,-0.0
XBP1,SLC7A5,0.3237009566945252,1,0.0,Enrichr_Queries,0.0
XBP1,SOD2,0.304829390817024,1,0.0,Enrichr_Queries,0.0
XBP1,STAT3,1.1439575324707825,1,0.0,Enrichr_Queries,0.0
XBP1,THBS1,-0.5792427988206743,1,0.0,Enrichr_Queries,-0.0
XBP1,TNFRSF12A,-0.4265199902078169,1,0.0,Enrichr_Queries,-0.0
XBP1,TOB1,0.8350762430850661,1,0.0,Enrichr_Queries,0.0
XBP1,TRIB1,-0.2284549117479702,1,0.0,Enrichr_Queries,-0.0
XBP1,TSC22D3,-0.0692553030004576,1,0.0,Enrichr_Queries,-0.0
XBP1,TUBA1C,-1.111767934379153,1,0.0,Enrichr_Queries,-0.0
XBP1,VIM,1.2849616206254482,1,0.0,Enrichr_Queries,0.0
XBP1,ZFP36,0.3593429610932167,1,0.0,Enrichr_Queries,0.0
XBP1,KCTD14,2.029142974045665,2,0.734511305571141,"GTEx_Coexpression,ReMap_ChIP-seq",1.490428455056789
XBP1,SSR4,2.9048082266126145,1,0.62008324781104,GTEx_Coexpression,1.8012229194261773
XBP1,SEL1L3,3.061152302919879,1,0.6064839585712114,GTEx_Coexpression,1.8565397664642282
XBP1,CREB3L1,1.7829277157965902,1,0.5553204208749127,GTEx_Coexpression,0.9900961695257092
XBP1,PYCR1,1.641522397919624,1,0.5521821970247774,GTEx_Coexpression,0.906419444148639
XBP1,CFTR,2.2709314934997145,1,0.519986842622929,GTEx_Coexpression,1.1808544971178891
XBP1,BACE2,2.041939265078605,1,0.5013102584410364,GTEx_Coexpression,1.0236451006974554
XBP1,EIF3D,-1.654958406884638,1,0.4956887791379114,GTEx_Coexpression,-0.8203443122326689
XBP1,FKBP11,1.8178576144691208,1,0.4815792873895156,GTEx_Coexpression,0.875442574551644
XBP1,GALNT7,1.79317829872516,1,0.4783196287828757,GTEx_Coexpression,0.8577123781877272
XBP1,HSD17B8,-1.071650827203848,1,0.4730068064216842,GTEx_Coexpression,-0.5068981353748483
XBP1,TBC1D30,2.051288488831072,1,0.4437325250530084,GTEx_Coexpression,0.9102234207611815
XBP1,ANAPC5,-0.6993453334277081,1,0.4312451518334099,GTEx_Coexpression,-0.30158928449801864
XBP1,ICA1,2.572193131927818,1,0.4292866536458191,GTEx_Coexpression,1.1042081821360519
XBP1,INTS10,-0.7011109007749599,1,0.4149835387906345,GTEx_Coexpression,-0.29094948268828225
XBP1,SEC11C,2.503115993349681,1,0.396779693654863,GTEx_Coexpression,0.9931855970238744
XBP1,INSR,1.7049981822697169,1,0.3944281500784947,GTEx_Coexpression,0.6724992789198405
XBP1,ZNF33B,0.0918968773997411,1,0.3926041000219218,GTEx_Coexpression,0.03607909084635024
XBP1,TPST2,-1.5188466420170583,1,0.3918616605502831,GTEx_Coexpression,-0.5951777672620259
XBP1,FANCF,0.1361713720159817,1,0.386539663949384,GTEx_Coexpression,0.052635636378584115
XBP1,ANXA4,-0.2350783656133797,1,0.376488865166334,GTEx_Coexpression,-0.08850438709493788
XBP1,SLC44A3,1.2311091614806742,1,0.3704223320813173,GTEx_Coexpression,0.4560303266423464
XBP1,TM7SF3,-1.2296364964140118,1,0.368985812498843,GTEx_Coexpression,-0.4537184217075548
XBP1,SLC39A7,1.9462002956938824,1,0.3593385893262917,GTEx_Coexpression,0.6993448688010515
XBP1,ARPIN,0.6682150574302168,1,0.3537446306696819,GTEx_Coexpression,0.23637748869857234
XBP1,COASY,-0.3914664845148787,1,0.3521286949493996,GTEx_Coexpression,-0.13784658230865357
XBP1,LGR4,-1.3149809441984983,1,0.3463169161645004,GTEx_Coexpression,-0.4554001454099069
XBP1,VAV2,-0.6513246622309093,1,0.3408323360016285,GTEx_Coexpression,-0.22199250612363247
XBP1,SIDT2,0.2242022816921601,1,0.338841826334525,GTEx_Coexpression,0.07596911059693917
XBP1,FOXA1,0.3224878485235738,1,0.3381481042739315,GTEx_Coexpression,0.10904865462962526
XBP1,LINC00339,0.1786082810879199,1,0.3351000462323429,GTEx_Coexpression,0.059851643250041255
XBP1,PDCD2,-0.6343364447082752,1,0.3296572518975686,GTEx_Coexpression,-0.209113609141004
XBP1,SMPDL3B,1.7129330851167426,1,0.3277885484052538,GTEx_Coexpression,0.5614798494857501
XBP1,TMEM214,1.8202665691419668,1,0.3272861426169404,GTEx_Coexpression,0.5957480239490466
XBP1,SPCS1,0.5710916348430106,1,0.3264140907611503,GTEx_Coexpression,0.18641235672858017
XBP1,TTC17,0.2671636883806991,1,0.3230096877151248,GTEx_Coexpression,0.08629645955267053
XBP1,VTCN1,0.8742289758970477,1,0.3224514843041611,GTEx_Coexpression,0.2818964308997097
XBP1,PRSS16,1.2672866144001431,1,0.3197763026864493,GTEx_Coexpression,0.40524822799690574
XBP1,CLDN10,0.2107619433138526,1,0.3193679380534266,GTEx_Coexpression,0.06731060725627828
XBP1,PGM3,1.9761336539474637,1,0.3150498321340926,GTEx_Coexpression,0.6225805759506795
XBP1,CMTM8,1.594631467266004,1,0.3148779650465234,GTEx_Coexpression,0.5021143114118711
XBP1,HOMER2,1.5712563957315342,1,0.3122742607747377,GTEx_Coexpression,0.49066292946464357
XBP1,DAP,2.4926886215671216,1,0.3046409360808912,GTEx_Coexpression,0.7593749950323943
XBP1,SSR1,1.6362300184335892,2,0.32998155936469614,"GTEx_Coexpression,ReMap_ChIP-seq",0.5399257329620413
XBP1,ERICH5,0.158753463616368,1,0.2928362568890305,GTEx_Coexpression,0.04648877005358609
